学生序号,题号,Activity时间,Answer时间,Notes时间,AA时间差,NA时间差,最终时间差
23,72,2017-5-11 08:16:32,2017-05-11 08:16:46,,14,0,14
59,69,2017-5-11 08:16:32,2017-05-11 08:20:47,,255,0,255
23,73,2017-5-11 08:16:22,2017-05-11 08:16:28,,6,0,6
69,74,2017-5-11 08:16:14,2017-05-11 08:16:34,,20,0,20
23,74,2017-5-11 08:16:06,2017-05-11 08:16:16,,10,0,10
69,73,2017-5-11 08:15:56,2017-05-11 08:16:09,,13,0,13
59,68,2017-5-11 08:15:42,2017-05-11 08:16:27,,45,0,45
56,74,2017-5-11 08:15:34,2017-05-11 08:16:06,,32,0,32
56,73,2017-5-11 08:15:12,2017-05-11 08:15:26,,14,0,14
69,72,2017-5-11 08:15:11,2017-05-11 08:15:51,,40,0,40
19,75,2017-5-11 07:29:22,2017-05-11 07:29:26,,4,0,4
23,75,2017-5-11 08:14:39,2017-05-11 08:15:08,,29,0,29
56,72,2017-5-11 08:14:39,2017-05-11 08:15:04,,25,0,25
62,16,2017-5-11 08:13:40,2017-05-11 08:14:04,,24,0,24
8,63,2017-5-11 08:13:21,2017-05-11 08:19:18,,357,0,357
69,71,2017-5-11 08:13:20,2017-05-11 08:13:45,,25,0,25
56,71,2017-5-11 08:13:19,2017-05-11 08:14:00,,41,0,41
62,15,2017-5-11 08:13:12,2017-05-11 08:13:25,,13,0,13
59,67,2017-5-11 08:13:06,2017-05-11 08:15:36,,150,0,150
69,70,2017-5-11 08:13:03,2017-05-11 08:13:14,,11,0,11
23,71,2017-5-11 08:12:54,2017-05-11 08:13:13,,19,0,19
56,70,2017-5-11 08:12:50,2017-05-11 08:13:10,,20,0,20
23,70,2017-5-11 08:12:38,2017-05-11 08:12:48,,10,0,10
23,68,2017-5-11 08:11:56,2017-05-11 08:12:33,,37,0,37
43,74,2017-5-11 08:11:20,2017-05-11 08:11:46,,26,0,26
43,73,2017-5-11 08:11:02,2017-05-11 08:11:15,,13,0,13
39,75,2017-5-11 07:54:06,2017-05-11 07:57:29,,203,0,203
19,64,2017-5-11 08:10:37,2017-05-11 08:14:54,,257,0,257
43,71,2017-5-11 08:10:32,2017-05-11 08:10:52,,20,0,20
43,70,2017-5-11 08:10:15,2017-05-11 08:10:27,,12,0,12
39,74,2017-5-11 08:10:15,2017-05-11 08:10:41,,26,0,26
8,67,2017-5-11 08:06:15,2017-05-11 08:09:54,,219,0,219
59,66,2017-5-11 08:10:05,2017-05-11 08:12:48,,163,0,163
75,70,2017-5-11 08:10:00,2017-05-11 08:19:57,,597,0,597
39,73,2017-5-11 08:09:52,2017-05-11 08:10:05,,13,0,13
62,74,2017-5-11 08:09:52,2017-05-11 08:10:12,,20,0,20
67,75,2017-5-11 07:40:37,2017-05-11 07:54:19,,822,0,822
39,72,2017-5-11 08:08:47,2017-05-11 08:09:32,,45,0,45
41,64,2017-5-11 08:08:06,2017-05-11 08:29:59,,1313,0,1313
39,71,2017-5-11 08:07:06,2017-05-11 08:08:05,,59,0,59
43,69,2017-5-11 08:07:04,2017-05-11 08:10:09,,185,0,185
59,65,2017-5-11 08:06:57,2017-05-11 08:09:59,,182,0,182
87,65,2017-5-11 08:06:55,2017-05-11 08:08:40,,105,0,105
41,63,2017-5-11 08:06:55,2017-05-11 08:07:46,,51,0,51
23,67,2017-5-11 08:06:40,2017-05-11 08:11:49,,309,0,309
39,70,2017-5-11 08:06:36,2017-05-11 08:06:56,,20,0,20
87,64,2017-5-11 08:03:19,2017-05-11 08:05:51,,152,0,152
87,64,2017-5-11 08:05:57,2017-05-11 08:06:43,2017-05-11 08:05:57,46,0,46
43,68,2017-5-11 08:05:57,2017-05-11 08:06:58,,61,0,61
69,69,2017-5-11 07:58:40,2017-05-11 08:05:17,,397,0,397
52,75,2017-5-11 07:26:58,2017-05-11 07:30:58,,240,0,240
46,75,2017-5-11 08:04:25,2017-05-11 08:04:43,,18,0,18
8,75,2017-5-11 08:03:26,2017-05-11 08:04:06,,40,0,40
16,75,2017-5-11 07:22:50,2017-05-11 07:23:43,,53,0,53
71,74,2017-5-11 08:04:00,2017-05-11 08:04:18,,18,0,18
71,75,2017-5-11 07:27:59,2017-05-11 07:28:50,,51,0,51
71,73,2017-5-11 08:03:39,2017-05-11 08:03:52,,13,0,13
52,63,2017-5-11 08:03:18,2017-05-11 08:05:05,,107,0,107
74,75,2017-5-11 07:22:05,2017-05-11 07:26:11,,246,0,246
71,72,2017-5-11 08:02:37,2017-05-11 08:03:13,,36,0,36
52,62,2017-5-11 08:02:35,2017-05-11 08:03:11,,36,0,36
19,63,2017-5-11 08:02:15,2017-05-11 08:10:30,,495,0,495
71,71,2017-5-11 08:01:59,2017-05-11 08:02:28,,29,0,29
38,75,2017-5-11 08:01:12,2017-05-11 08:01:36,,24,0,24
38,75,2017-5-11 08:01:41,2017-05-11 08:01:44,,3,0,3
38,75,2017-5-11 08:01:49,2017-05-11 08:01:51,,2,0,2
16,69,2017-5-11 08:01:40,2017-05-11 08:03:56,,136,0,136
74,68,2017-5-11 08:01:22,2017-05-11 08:01:56,,34,0,34
39,69,2017-5-11 08:00:59,2017-05-11 08:06:04,,305,0,305
38,74,2017-5-11 08:00:45,2017-05-11 08:01:07,,22,0,22
38,73,2017-5-11 08:00:29,2017-05-11 08:00:41,,12,0,12
87,63,2017-5-11 08:00:06,2017-05-11 08:03:11,,185,0,185
74,69,2017-5-11 08:00:04,2017-05-11 08:01:18,,74,0,74
38,72,2017-5-11 07:59:52,2017-05-11 08:00:23,,31,0,31
87,62,2017-5-11 07:59:43,2017-05-11 08:00:00,,17,0,17
38,71,2017-5-11 07:59:19,,2017-05-11 07:59:41,0,22,22
38,71,2017-5-11 07:59:42,2017-05-11 07:59:48,,6,0,6
19,62,2017-5-11 07:59:25,2017-05-11 08:02:07,,162,0,162
38,70,2017-5-11 07:57:49,2017-05-11 07:58:25,,36,0,36
38,70,2017-5-11 07:58:37,2017-05-11 07:58:47,2017-05-11 07:58:37,10,0,10
38,70,2017-5-11 07:58:57,2017-05-11 07:59:07,,10,0,10
38,70,2017-5-11 07:59:11,2017-05-11 07:59:14,,3,0,3
71,70,2017-5-11 07:58:31,2017-05-11 07:58:51,,20,0,20
19,65,2017-5-11 07:58:18,2017-05-11 07:59:19,,61,0,61
39,68,2017-5-11 07:57:51,2017-05-11 08:00:43,,172,0,172
16,67,2017-5-11 07:57:17,2017-05-11 07:57:26,,9,0,9
57,72,2017-5-11 07:57:14,2017-05-11 07:57:51,,37,0,37
71,69,2017-5-11 07:57:13,2017-05-11 07:58:22,,69,0,69
52,64,2017-5-11 07:56:38,2017-05-11 08:02:22,,344,0,344
57,71,2017-5-11 07:56:33,2017-05-11 07:56:53,,20,0,20
69,68,2017-5-11 07:56:14,2017-05-11 07:58:34,,140,0,140
57,70,2017-5-11 07:55:43,2017-05-11 07:56:04,,21,0,21
87,61,2017-5-11 07:56:04,2017-05-11 07:59:35,,211,0,211
52,65,2017-5-11 07:55:17,2017-05-11 07:56:30,,73,0,73
20,67,2017-5-11 07:55:06,2017-05-11 08:10:06,,900,0,900
58,73,2017-5-11 07:55:04,2017-05-11 07:59:37,,273,0,273
38,69,2017-5-11 07:55:00,2017-05-11 07:57:45,,165,0,165
87,60,2017-5-11 07:54:55,2017-05-11 07:55:57,,62,0,62
58,72,2017-5-11 07:54:37,2017-05-11 07:54:57,,20,0,20
75,69,2017-5-11 07:54:34,2017-05-11 08:03:12,,518,0,518
36,75,2017-5-11 07:54:13,2017-05-11 07:54:21,,8,0,8
46,70,2017-5-11 07:38:27,2017-05-11 07:38:46,,19,0,19
20,75,2017-5-11 07:51:49,2017-05-11 07:53:55,,126,0,126
43,72,2017-5-11 07:54:04,2017-05-11 08:05:49,,705,0,705
87,59,2017-5-11 07:48:58,2017-05-11 07:51:20,,142,0,142
38,68,2017-5-11 07:53:58,2017-05-11 07:54:55,,57,0,57
58,71,2017-5-11 07:53:45,2017-05-11 07:54:05,,20,0,20
75,68,2017-5-11 07:53:27,2017-05-11 07:54:16,,49,0,49
19,66,2017-5-11 07:53:01,2017-05-11 07:58:13,,312,0,312
52,66,2017-5-11 07:52:24,2017-05-11 07:55:11,,167,0,167
58,70,2017-5-11 07:52:05,2017-05-11 07:53:36,,91,0,91
71,68,2017-5-11 07:51:59,2017-05-11 07:54:53,,174,0,174
57,69,2017-5-11 07:51:48,2017-05-11 07:55:19,,211,0,211
80,73,2017-5-11 07:51:40,2017-05-11 07:51:53,,13,0,13
45,75,2017-5-11 07:33:53,2017-05-11 07:34:19,,26,0,26
80,74,2017-5-11 07:50:58,2017-05-11 07:51:15,,17,0,17
57,73,2017-5-11 07:50:46,2017-05-11 07:50:57,,11,0,11
80,72,2017-5-11 07:50:21,2017-05-11 07:50:42,,21,0,21
57,74,2017-5-11 07:50:16,2017-05-11 07:50:27,,11,0,11
52,67,2017-5-11 07:49:34,2017-05-11 07:52:15,,161,0,161
74,70,2017-5-11 07:34:22,2017-05-11 07:34:46,,24,0,24
74,70,2017-5-11 07:49:33,2017-05-11 07:49:49,2017-05-11 07:49:33,16,0,16
57,68,2017-5-11 07:47:04,2017-05-11 07:48:44,,100,0,100
43,66,2017-5-11 07:46:13,2017-05-11 07:49:17,,184,0,184
58,69,2017-5-11 07:49:09,2017-05-11 07:51:52,,163,0,163
23,66,2017-5-11 07:48:58,2017-05-11 08:06:31,,1053,0,1053
19,67,2017-5-11 07:48:46,2017-05-11 07:52:57,,251,0,251
69,66,2017-5-11 07:48:38,2017-05-11 07:56:08,,450,0,450
58,68,2017-5-11 07:48:24,2017-05-11 07:49:01,,37,0,37
71,67,2017-5-11 07:47:48,2017-05-11 07:51:50,,242,0,242
69,65,2017-5-11 07:47:47,2017-05-11 07:48:30,,43,0,43
46,74,2017-5-11 07:47:34,2017-05-11 07:47:59,,25,0,25
87,58,2017-5-11 07:47:19,2017-05-11 07:48:18,,59,0,59
46,73,2017-5-11 07:47:17,2017-05-11 07:47:29,,12,0,12
31,68,2017-5-11 07:38:50,2017-05-11 07:39:56,,66,0,66
16,64,2017-5-11 07:47:11,2017-05-11 07:51:29,,258,0,258
31,75,2017-5-11 07:27:27,2017-05-11 07:27:42,,15,0,15
45,67,2017-5-11 07:46:52,2017-05-11 07:50:59,,247,0,247
59,64,2017-5-11 07:46:32,2017-05-11 08:00:25,,833,0,833
58,67,2017-5-11 07:46:22,2017-05-11 07:46:49,,27,0,27
36,74,2017-5-11 07:46:11,2017-05-11 07:54:01,,470,0,470
31,74,2017-5-11 07:45:56,2017-05-11 07:46:05,,9,0,9
36,73,2017-5-11 07:45:55,2017-05-11 07:46:03,,8,0,8
31,73,2017-5-11 07:45:45,2017-05-11 07:45:51,,6,0,6
87,57,2017-5-11 07:45:38,2017-05-11 07:47:07,,89,0,89
31,72,2017-5-11 07:45:02,2017-05-11 07:45:14,,12,0,12
23,65,2017-5-11 07:45:33,2017-05-11 07:48:51,,198,0,198
52,68,2017-5-11 07:45:32,2017-05-11 07:49:28,,236,0,236
36,72,2017-5-11 07:45:28,2017-05-11 07:45:45,,17,0,17
35,68,2017-5-11 07:45:07,2017-05-11 07:46:00,,53,0,53
35,75,2017-5-11 07:28:04,2017-05-11 07:29:14,,70,0,70
36,71,2017-5-11 07:42:50,2017-05-11 07:44:46,,116,0,116
31,71,2017-5-11 07:44:46,2017-05-11 07:44:56,,10,0,10
87,56,2017-5-11 07:44:42,2017-05-11 07:45:29,,47,0,47
19,69,2017-5-11 07:44:38,2017-05-11 07:48:41,,243,0,243
31,70,2017-5-11 07:44:24,2017-05-11 07:44:40,,16,0,16
58,66,2017-5-11 07:44:17,2017-05-11 07:46:13,,116,0,116
45,68,2017-5-11 07:44:11,2017-05-11 07:46:05,,114,0,114
16,63,2017-5-11 07:44:03,2017-05-11 07:47:02,,179,0,179
16,62,2017-5-11 07:43:37,2017-05-11 07:43:55,,18,0,18
58,65,2017-5-11 07:43:34,2017-05-11 07:44:10,,36,0,36
19,68,2017-5-11 07:43:34,2017-05-11 07:44:34,,60,0,60
46,72,2017-5-11 07:43:30,2017-05-11 07:44:15,,45,0,45
41,62,2017-5-11 07:43:17,2017-05-11 08:05:23,,1326,0,1326
38,66,2017-5-11 07:43:14,2017-05-11 07:46:44,,210,0,210
91,75,2017-5-11 07:25:09,2017-05-11 07:25:25,,16,0,16
43,65,2017-5-11 07:43:13,2017-05-11 07:46:02,,169,0,169
80,70,2017-5-11 07:43:09,2017-05-11 07:50:07,,418,0,418
91,74,2017-5-11 07:42:58,2017-05-11 07:43:11,,13,0,13
71,66,2017-5-11 07:42:53,2017-05-11 07:47:39,,286,0,286
91,73,2017-5-11 07:42:44,2017-05-11 07:42:54,,10,0,10
43,75,2017-5-11 07:42:33,2017-05-11 07:43:03,,30,0,30
16,65,2017-5-11 07:42:33,2017-05-11 07:43:30,,57,0,57
91,72,2017-5-11 07:42:02,2017-05-11 07:42:36,,34,0,34
31,69,2017-5-11 07:41:37,2017-05-11 07:43:49,,132,0,132
91,71,2017-5-11 07:41:28,2017-05-11 07:41:58,,30,0,30
46,71,2017-5-11 07:41:14,2017-05-11 07:41:51,,37,0,37
91,70,2017-5-11 07:41:05,2017-05-11 07:41:21,,16,0,16
87,55,2017-5-11 07:40:58,2017-05-11 07:44:33,,215,0,215
38,65,2017-5-11 07:40:39,2017-05-11 07:43:10,,151,0,151
71,65,2017-5-11 07:40:29,2017-05-11 07:42:42,,133,0,133
23,64,2017-5-11 07:40:12,2017-05-11 07:45:25,,313,0,313
87,54,2017-5-11 07:40:11,2017-05-11 07:40:47,,36,0,36
34,74,2017-5-11 07:40:01,2017-05-11 07:40:09,,8,0,8
53,75,2017-5-11 07:25:00,2017-05-11 07:25:20,,20,0,20
34,73,2017-5-11 07:39:46,2017-05-11 07:39:53,,7,0,7
80,69,2017-5-11 07:39:31,2017-05-11 07:42:52,,201,0,201
53,74,2017-5-11 07:39:29,2017-05-11 07:39:43,,14,0,14
34,72,2017-5-11 07:39:19,2017-05-11 07:39:32,,13,0,13
53,73,2017-5-11 07:39:11,2017-05-11 07:39:22,,11,0,11
36,70,2017-5-11 07:39:09,2017-05-11 07:42:38,,209,0,209
34,71,2017-5-11 07:39:02,2017-05-11 07:39:10,,8,0,8
91,69,2017-5-11 07:38:57,2017-05-11 07:41:01,,124,0,124
80,71,2017-5-11 07:38:52,2017-05-11 07:39:19,,27,0,27
34,70,2017-5-11 07:38:43,2017-05-11 07:38:56,,13,0,13
53,72,2017-5-11 07:38:40,2017-05-11 07:39:05,,25,0,25
44,62,2017-5-11 07:38:29,2017-05-11 08:00:20,,1311,0,1311
36,69,2017-5-11 07:38:20,2017-05-11 07:38:32,,12,0,12
16,66,2017-5-11 07:38:03,2017-05-11 07:42:24,,261,0,261
53,71,2017-5-11 07:37:48,2017-05-11 07:38:30,,42,0,42
45,69,2017-5-11 07:37:07,2017-05-11 07:44:05,,418,0,418
9,75,2017-5-11 07:31:14,2017-05-11 07:31:36,,22,0,22
91,67,2017-5-11 07:37:02,2017-05-11 07:38:54,,112,0,112
38,64,2017-5-11 07:36:59,2017-05-11 07:40:24,,205,0,205
87,53,2017-5-11 07:36:59,2017-05-11 07:39:12,,133,0,133
34,69,2017-5-11 07:36:53,2017-05-11 07:38:37,,104,0,104
38,63,2017-5-11 07:32:16,2017-05-11 07:35:55,,219,0,219
38,63,2017-5-11 07:36:20,2017-05-11 07:36:35,,15,0,15
38,63,2017-5-11 07:36:45,2017-05-11 07:36:51,,6,0,6
31,66,2017-5-11 07:36:44,2017-05-11 07:38:24,,100,0,100
45,70,2017-5-11 07:36:40,2017-05-11 07:37:02,,22,0,22
53,70,2017-5-11 07:36:32,2017-05-11 07:37:31,,59,0,59
34,68,2017-5-11 07:36:23,2017-05-11 07:36:45,,22,0,22
45,71,2017-5-11 07:36:02,2017-05-11 07:36:30,,28,0,28
79,75,2017-5-11 07:35:15,2017-05-11 07:35:55,,40,0,40
23,69,2017-5-11 07:35:56,2017-05-11 07:39:36,,220,0,220
18,75,2017-5-11 07:34:50,2017-05-11 07:35:14,,24,0,24
16,68,2017-5-11 07:35:48,2017-05-11 07:37:10,,82,0,82
52,69,2017-5-11 07:35:37,2017-05-11 07:44:28,,531,0,531
11,72,2017-5-11 07:35:28,2017-05-11 07:35:37,,9,0,9
87,52,2017-5-11 07:34:10,2017-05-11 07:35:05,,55,0,55
35,69,2017-5-11 07:35:19,2017-05-11 07:43:46,,507,0,507
45,72,2017-5-11 07:35:12,2017-05-11 07:35:55,,43,0,43
52,70,2017-5-11 07:35:11,2017-05-11 07:35:29,,18,0,18
91,66,2017-5-11 07:35:10,2017-05-11 07:36:57,,107,0,107
9,70,2017-5-11 07:35:08,2017-05-11 07:35:21,,13,0,13
31,64,2017-5-11 07:35:01,2017-05-11 07:36:37,,96,0,96
79,74,2017-5-11 07:34:55,2017-05-11 07:35:14,,19,0,19
58,64,2017-5-11 07:34:55,2017-05-11 07:42:08,,433,0,433
11,71,2017-5-11 07:34:53,2017-05-11 07:35:20,,27,0,27
45,73,2017-5-11 07:34:52,2017-05-11 07:35:07,,15,0,15
23,63,2017-5-11 07:34:50,2017-05-11 07:35:22,,32,0,32
79,73,2017-5-11 07:34:42,2017-05-11 07:34:51,,9,0,9
18,74,2017-5-11 07:34:32,2017-05-11 07:34:41,,9,0,9
45,74,2017-5-11 07:34:27,2017-05-11 07:34:47,,20,0,20
91,65,2017-5-11 07:34:18,2017-05-11 07:35:06,,48,0,48
18,73,2017-5-11 07:34:18,2017-05-11 07:34:25,,7,0,7
11,70,2017-5-11 07:34:17,2017-05-11 07:34:48,,31,0,31
79,72,2017-5-11 07:34:13,2017-05-11 07:34:37,,24,0,24
34,67,2017-5-11 07:34:07,2017-05-11 07:36:17,,130,0,130
12,75,2017-5-11 07:34:06,2017-05-11 07:34:38,,32,0,32
18,72,2017-5-11 07:33:58,2017-05-11 07:34:11,,13,0,13
19,70,2017-5-11 07:33:56,2017-05-11 07:36:20,,144,0,144
12,74,2017-5-11 07:33:50,2017-05-11 07:34:01,,11,0,11
79,71,2017-5-11 07:33:47,2017-05-11 07:34:07,,20,0,20
18,71,2017-5-11 07:33:42,2017-05-11 07:33:52,,10,0,10
9,69,2017-5-11 07:33:32,2017-05-11 07:35:01,,89,0,89
52,71,2017-5-11 07:33:29,2017-05-11 07:34:46,,77,0,77
34,66,2017-5-11 07:33:24,2017-05-11 07:33:58,,34,0,34
79,70,2017-5-11 07:33:22,2017-05-11 07:33:42,,20,0,20
87,51,2017-5-11 07:32:17,2017-05-11 07:33:16,,59,0,59
52,72,2017-5-11 07:33:20,2017-05-11 07:33:22,,2,0,2
18,70,2017-5-11 07:33:18,2017-05-11 07:33:33,,15,0,15
9,71,2017-5-11 07:33:11,2017-05-11 07:33:24,,13,0,13
55,74,2017-5-11 07:32:13,2017-05-11 07:32:55,,42,0,42
55,74,2017-5-11 07:33:08,2017-05-11 07:33:10,,2,0,2
55,75,2017-5-11 07:27:49,2017-05-11 07:28:13,,24,0,24
52,73,2017-5-11 07:33:00,2017-05-11 07:33:13,,13,0,13
53,69,2017-5-11 07:32:49,2017-05-11 07:36:13,,204,0,204
91,64,2017-5-11 07:32:46,2017-05-11 07:34:12,,86,0,86
19,71,2017-5-11 07:32:45,2017-05-11 07:33:36,,51,0,51
58,63,2017-5-11 07:32:44,2017-05-11 07:34:41,,117,0,117
71,64,2017-5-11 07:32:38,2017-05-11 07:36:41,,243,0,243
9,68,2017-5-11 07:32:35,2017-05-11 07:33:04,,29,0,29
12,73,2017-5-11 07:32:23,2017-05-11 07:33:42,,79,0,79
58,62,2017-5-11 07:32:10,2017-05-11 07:32:33,,23,0,23
9,72,2017-5-11 07:32:06,2017-05-11 07:32:29,,23,0,23
53,68,2017-5-11 07:32:02,2017-05-11 07:32:42,,40,0,40
79,69,2017-5-11 07:31:50,2017-05-11 07:33:17,,87,0,87
55,73,2017-5-11 07:31:49,2017-05-11 07:32:08,,19,0,19
9,73,2017-5-11 07:31:45,2017-05-11 07:32:00,,15,0,15
91,63,2017-5-11 07:31:38,2017-05-11 07:32:30,,52,0,52
11,69,2017-5-11 07:31:37,2017-05-11 07:34:11,,154,0,154
35,70,2017-5-11 07:31:31,2017-05-11 07:35:13,,222,0,222
34,65,2017-5-11 07:31:22,2017-05-11 07:32:14,,52,0,52
91,62,2017-5-11 07:31:20,2017-05-11 07:31:33,,13,0,13
79,68,2017-5-11 07:31:13,2017-05-11 07:31:45,,32,0,32
55,72,2017-5-11 07:31:13,2017-05-11 07:31:44,,31,0,31
30,75,2017-5-11 07:31:09,2017-05-11 07:32:32,,83,0,83
52,74,2017-5-11 07:31:04,2017-05-11 07:32:54,,110,0,110
55,71,2017-5-11 07:30:26,2017-05-11 07:30:47,,21,0,21
55,71,2017-5-11 07:30:52,2017-05-11 07:30:56,,4,0,4
55,71,2017-5-11 07:31:04,2017-05-11 07:31:07,,3,0,3
12,72,2017-5-11 07:31:03,2017-05-11 07:32:09,,66,0,66
59,63,2017-5-11 07:31:01,2017-05-11 07:46:23,,922,0,922
80,75,2017-5-11 07:30:29,2017-05-11 07:30:56,,27,0,27
49,75,2017-5-11 07:30:24,2017-05-11 07:30:42,,18,0,18
75,75,2017-5-11 07:30:50,2017-05-11 07:52:56,,1326,0,1326
87,50,2017-5-11 07:30:49,2017-05-11 07:32:02,,73,0,73
30,73,2017-5-11 07:30:48,2017-05-11 07:30:57,,9,0,9
35,71,2017-5-11 07:30:42,2017-05-11 07:31:24,,42,0,42
18,69,2017-5-11 07:23:54,2017-05-11 07:30:38,,404,0,404
59,62,2017-5-11 07:30:31,2017-05-11 07:30:50,,19,0,19
19,72,2017-5-11 07:30:31,2017-05-11 07:32:39,,128,0,128
11,68,2017-5-11 07:30:30,2017-05-11 07:31:32,,62,0,62
71,63,2017-5-11 07:30:26,2017-05-11 07:32:29,,123,0,123
36,68,2017-5-11 07:30:07,2017-05-11 07:31:51,,104,0,104
87,49,2017-5-11 07:28:59,2017-05-11 07:30:02,,63,0,63
35,72,2017-5-11 07:30:04,2017-05-11 07:30:36,,32,0,32
49,74,2017-5-11 07:30:04,2017-05-11 07:30:16,,12,0,12
12,71,2017-5-11 07:30:04,2017-05-11 07:30:56,,52,0,52
55,70,2017-5-11 07:30:00,2017-05-11 07:30:20,,20,0,20
55,69,2017-5-11 07:28:19,2017-05-11 07:29:47,,88,0,88
55,69,2017-5-11 07:29:54,2017-05-11 07:29:56,,2,0,2
19,73,2017-5-11 07:29:52,2017-05-11 07:30:26,,34,0,34
9,67,2017-5-11 07:29:48,2017-05-11 07:31:08,,80,0,80
31,63,2017-5-11 07:29:45,2017-05-11 07:34:04,,259,0,259
35,73,2017-5-11 07:29:43,2017-05-11 07:29:56,,13,0,13
34,64,2017-5-11 07:29:41,2017-05-11 07:31:14,,93,0,93
12,70,2017-5-11 07:29:32,2017-05-11 07:29:56,,24,0,24
19,74,2017-5-11 07:29:31,2017-05-11 07:29:48,,17,0,17
35,74,2017-5-11 07:29:23,2017-05-11 07:29:36,,13,0,13
31,62,2017-5-11 07:29:12,2017-05-11 07:29:37,,25,0,25
91,61,2017-5-11 07:29:09,2017-05-11 07:30:57,,108,0,108
71,62,2017-5-11 07:29:01,2017-05-11 07:30:15,,74,0,74
30,72,2017-5-11 07:28:49,2017-05-11 07:29:43,,54,0,54
87,48,2017-5-11 07:28:04,2017-05-11 07:28:36,,32,0,32
34,63,2017-5-11 07:28:29,2017-05-11 07:29:31,,62,0,62
16,70,2017-5-11 07:28:11,2017-05-11 07:32:31,,260,0,260
34,62,2017-5-11 07:28:09,2017-05-11 07:28:18,,9,0,9
38,62,2017-5-11 07:28:04,2017-05-11 07:32:08,,244,0,244
91,60,2017-5-11 07:27:52,2017-05-11 07:29:04,,72,0,72
31,65,2017-5-11 07:27:47,2017-05-11 07:29:02,,75,0,75
74,71,2017-5-11 07:27:46,2017-05-11 07:28:11,,25,0,25
30,71,2017-5-11 07:27:09,2017-05-11 07:27:33,,24,0,24
87,45,2017-5-11 07:27:24,2017-05-11 07:27:58,,34,0,34
91,59,2017-5-11 07:27:24,2017-05-11 07:27:47,,23,0,23
74,72,2017-5-11 07:27:22,2017-05-11 07:27:43,,21,0,21
87,44,2017-5-11 07:27:05,2017-05-11 07:27:12,,7,0,7
74,73,2017-5-11 07:26:46,2017-05-11 07:27:17,,31,0,31
30,70,2017-5-11 07:26:33,2017-05-11 07:27:01,,28,0,28
34,75,2017-5-11 07:26:30,2017-05-11 07:28:02,,92,0,92
74,74,2017-5-11 07:26:15,2017-05-11 07:26:25,,10,0,10
74,74,2017-5-11 07:26:29,2017-05-11 07:26:39,,10,0,10
16,71,2017-5-11 07:26:28,2017-05-11 07:27:59,,91,0,91
70,75,2017-5-11 07:26:20,2017-05-11 07:27:13,,53,0,53
91,58,2017-5-11 07:26:19,2017-05-11 07:27:16,,57,0,57
12,69,2017-5-11 07:25:56,2017-05-11 07:29:24,,208,0,208
53,67,2017-5-11 07:25:42,2017-05-11 07:31:54,,372,0,372
91,57,2017-5-11 07:25:37,2017-05-11 07:26:11,,34,0,34
9,66,2017-5-11 07:25:26,2017-05-11 07:29:38,,252,0,252
23,62,2017-5-11 07:25:13,2017-05-11 07:33:07,,474,0,474
16,72,2017-5-11 07:24:38,2017-05-11 07:26:22,,104,0,104
16,73,2017-5-11 07:24:12,2017-05-11 07:24:31,,19,0,19
16,74,2017-5-11 07:23:48,2017-05-11 07:24:06,,18,0,18
11,67,2017-5-11 07:23:46,2017-05-11 07:30:23,,397,0,397
30,69,2017-5-11 07:23:33,2017-05-11 07:26:25,,172,0,172
11,73,2017-5-11 07:23:27,2017-05-11 07:23:39,,12,0,12
18,68,2017-5-11 07:23:10,2017-05-11 07:23:39,,29,0,29
11,74,2017-5-11 07:23:09,2017-05-11 07:23:22,,13,0,13
11,75,2017-5-11 07:21:54,2017-05-11 07:22:46,,52,0,52
30,68,2017-5-11 07:22:36,2017-05-11 07:23:20,,44,0,44
9,65,2017-5-11 07:20:55,2017-05-11 07:25:15,,260,0,260
30,67,2017-5-11 07:19:18,2017-05-11 07:22:26,,188,0,188
30,66,2017-5-11 07:02:16,2017-05-11 07:04:05,2017-05-11 07:02:16,109,0,109
30,65,2017-5-11 06:57:09,2017-05-11 06:58:46,,97,0,97
30,65,2017-5-11 06:58:58,,2017-05-11 06:59:09,0,11,11
30,64,2017-5-11 06:54:14,2017-05-11 06:56:59,,165,0,165
70,72,2017-5-11 06:32:55,2017-05-11 06:33:09,,14,0,14
70,71,2017-5-11 06:32:06,2017-05-11 06:32:25,,19,0,19
70,70,2017-5-11 06:31:12,2017-05-11 06:31:57,,45,0,45
70,69,2017-5-11 06:28:24,2017-05-11 06:30:14,,110,0,110
70,68,2017-5-11 06:27:11,2017-05-11 06:28:15,,64,0,64
70,73,2017-5-11 06:26:46,2017-05-11 06:27:01,,15,0,15
70,74,2017-5-11 06:26:17,2017-05-11 06:26:36,,19,0,19
67,74,2017-5-11 05:56:39,2017-05-11 05:57:00,,21,0,21
67,66,2017-5-11 06:19:44,2017-05-11 06:26:06,,382,0,382
30,74,2017-5-11 05:45:12,2017-05-11 05:47:16,,124,0,124
67,68,2017-5-11 06:07:26,2017-05-11 06:08:32,,66,0,66
63,69,2017-5-11 06:04:24,2017-05-11 06:05:41,,77,0,77
63,69,2017-5-11 06:05:45,2017-05-11 06:06:09,2017-05-11 06:05:45,24,0,24
64,73,2017-5-11 06:05:23,2017-05-11 06:05:36,,13,0,13
64,74,2017-5-11 05:52:51,2017-05-11 05:54:38,,107,0,107
64,72,2017-5-11 06:04:34,2017-05-11 06:05:02,,28,0,28
67,69,2017-5-11 06:04:20,2017-05-11 06:07:23,,183,0,183
